workload;revision;heuristics;operatorcounting;state_equation_constraints;lm_hm;merge_and_shrink;two_transition_systems;ipdb;sample_based_potentials;sample_soplex;lm_optimal;subtasks;hmax;lmcut;lmcount;cegar;all_states_potential;diverse_potentials;goals;rhw_only_causal_landmarks;lm_rhw;all_transition_systems_with_fixpoint;states_soplex;lm_zg;use_integer_vars;use_integer_operator_counts;original;count_soplex;exhaust_only_causal_landmarks;conjunctive_landmarks;shrink_fh;rhw_use_orders;hm_use_orders;rhw_disjunctive_landmarks;zg_use_orders;use_time_vars;state_equation_constraints * use_integer_operator_counts;use_integer_operator_counts * use_integer_vars;use_integer_vars * use_time_vars;count_soplex * state_equation_constraints;exhaust_only_causal_landmarks * lm_optimal;count_soplex * use_time_vars;conjunctive_landmarks * hm_use_orders;shrink_fh * two_transition_systems;rhw_disjunctive_landmarks * rhw_use_orders;rhw_disjunctive_landmarks * rhw_only_causal_landmarks;rhw_only_causal_landmarks * rhw_use_orders;all_transition_systems_with_fixpoint * shrink_fh;use_integer_operator_counts * use_time_vars;use_integer_operator_counts * use_integer_vars * use_time_vars;error
hikingopt14strips_ptesting234;19_12;33.7948199999996;1766.20518;5.41804802976168E-13;-11.2110000000014;-28.4349759999971;-0.0376040000022282;-23.6930599999977;-20.0199999999981;-0.000880000000328849;1646.1516;-21.2060199999981;7.78116000000065;550.918580000001;120.053580000001;;-18.446899999998;-20.6621000000001;-2.53880000000018;-2.52651500000034;-51.1367525000022;0.0074719999976296;0.41225999999875;-51.0761999999995;-7.50299078410357E-13;;7.02733999999956;2.90947982975074E-12;-54.6114999999985;196.047;4.48465799999961;11.3695049999999;46.3599999999997;18.9137049999996;-1.05620000000131;7.4835873363965E-13;;;1.08112363226111E-12;-2.73645381360663E-12;54.6115000000024;-4.46153258076669E-13;122.371600000001;-0.0710419999977436;-27.1788100000012;1.29000999999923;-0.690790000001584;-0.0247539999975412;;;0.0797621260727227
hikingopt14strips_ptesting234;20_06;33.5648799999996;1766.43512;5.44594470740754E-13;-48.8154000000015;-28.211249999997;-0.0509060000022241;-23.4572199999976;-19.8879399999982;0.030039999999746;1646.8514;-21.0108399999981;6.08416000000069;553.746520000001;119.583720000001;;-18.2842799999979;-20.67454;-2.50839800000019;0.419049999999633;-51.8769250000022;-0.0277520000023583;0.41943999999873;-50.8871999999995;-7.4010120325492E-13;;7.51821999999954;2.86302912248879E-12;-53.4904599999984;124.1864;4.34780199999962;9.86924999999991;12.9033999999997;18.7200499999995;0.100199999998715;7.62648117544514E-13;;;1.051460366947E-12;-2.6631734765083E-12;53.4904600000024;-3.49224864337403E-13;112.324400000001;0.0179320000022679;-23.6109000000012;-2.66130000000076;-0.272700000001585;0.00585800000250292;;;0.0638270641011033
hikingopt14strips_ptesting234;21_12;38.5027199999971;1761.49728;2.83391813996443E-12;-52.1110000000005;-32.8400920000007;-0.0488259999968091;-26.9665199999981;-22.9208999999997;0.0632599999998169;1635.1984;-23.4766399999993;2.88305999999985;551.818280000001;126.298880000003;;-20.783239999999;-24.108839999997;-3.44846000000021;-0.31895000000036;-55.8465249999991;0.0361920000021288;0.232919999999857;-54.9197999999981;2.4983087792806E-12;-4.39701858024702E-13;6.14213999999943;1.28417106848156E-12;-56.8731999999961;138.442000000001;4.98715200000237;12.3026499999987;16.089200000001;20.7396499999988;0.508399999999977;1.15263442831898E-12;4.08420903583208E-12;2.35216860653965E-12;3.28693240896373E-12;1.4039049183985E-12;56.8731999999995;2.07402158969278E-12;117.496399999997;0.0442059999981407;-29.1695000000003;-1.93770000000085;-1.16030000000099;0.142727999998881;3.44111653031176E-12;-7.4360563078046E-12;0.138885840102837
hikingopt14strips_ptesting234;22_06;39.1941799999971;1760.80582;2.8230614163122E-12;-35.5888000000005;-33.5318580000007;-0.0553779999968153;-27.5522799999981;-23.4009799999997;0.0138199999998203;1640.4434;-24.1011599999993;4.41575999999986;543.717820000001;120.362420000003;;-21.316339999999;-24.825719999997;-3.4217200000002;-0.221500000000358;-54.062949999999;0.0228660000021279;0.327099999999866;-52.5667999999981;2.49452102757973E-12;-4.43961726960841E-13;6.58847999999943;1.26339845994503E-12;-54.7509999999961;125.175800000001;5.03125800000235;8.93869999999865;12.363600000001;19.0970999999988;1.4362;1.13876128556355E-12;4.08822993490173E-12;2.34110101629748E-12;3.30644785673313E-12;1.43108481219563E-12;54.7509999999995;2.10475750371541E-12;115.957399999996;0.0754379999981655;-25.1686000000003;-0.816800000000839;-0.491200000000987;0.0400339999989088;3.45592202139806E-12;-7.4315451408891E-12;0.0347017122714508
hikingopt14strips_ptesting234;22_12;32.8936999999971;1767.1063;2.84560681945809E-12;-27.5872000000004;-27.5621160000007;-0.0132699999968157;-22.9263819999981;-19.1366599999996;-0.145220000000198;1644.9882;-19.3731799999993;5.86663999999987;558.412300000001;122.118100000003;;-17.797639999999;-20.014279999997;-3.35286000000019;1.10414999999963;-52.899574999999;0.0451460000021326;0.45779999999987;-52.9731999999981;2.51338874467143E-12;-4.28718777505495E-13;6.57791999999945;1.26357357584935E-12;-53.7901999999961;176.288000000001;4.37277600000235;9.60094999999866;7.26080000000105;19.3459499999988;1.95099999999998;1.14384476903592E-12;4.07429335574683E-12;2.38802483812237E-12;3.31069647470871E-12;1.4001441738696E-12;53.7901999999994;2.07684596528518E-12;124.328999999996;-0.0154820000018279;-23.8419000000003;-2.78010000000086;-0.970500000000996;-0.0415300000010808;3.48160881424132E-12;-7.47248323475366E-12;0.0577085909705534
logistics00_probLOGISTICS71;19_06;817.528600000001;982.471400000001;-1680.823;3.77440000000054;-815.651685999999;-0.131646000002167;-811.064801999999;-776.737639999999;;1671.387;-664.194799999999;982.4714;-800.7042;-688.9156;;-779.603739999999;-778.652559999998;-151.130897999999;0.407685999999368;0.380856999999181;0.0119599999987117;;0.647999999998827;1.73198375268157E-13;;208.218799999999;;-1.23099999999963;-132.206275000002;-0.282318000000635;-127.125296000001;-130.287930000001;0.161285999999367;2.97779999999912;8.83780044340561E-13;;;2.06689054732751E-13;;1.23100000000218;;130.298311000001;0.0329120000001354;0.151503999999531;-0.605571999999587;-0.098783999999116;-0.00238000000042656;;;0.780064878539089
logistics00_probLOGISTICS71;19_12;819.010599999998;980.989400000003;-1681.5158;6.25439999999926;-817.144655999997;-0.118324000002039;-812.566111999997;-778.869079999998;-0.124559999999843;1674.4908;-666.644399999998;980.989400000004;-802.652239999998;-693.501399999997;;-781.348499999998;-781.329019999998;-150.200295999999;0.0970719999994371;0.658463999999428;-0.00412800000206067;-0.27158000000074;1.86600000000073;2.07814800809404E-13;;205.5432;9.33357431284494E-13;0.137000000002405;-131.583258000001;-0.255895999999945;-124.19906;-129.698938000002;0.177271999999311;1.55379999999841;1.16558593408317E-12;;;1.34590077140694E-12;0.667999999999607;-0.136999999997645;-2.76407785426182E-12;129.706433000002;-0.0391339999975188;-0.14446200000076;-0.0615439999997364;-0.0641760000003823;-0.0199959999983116;;;0.0672477880719817
logistics00_probLOGISTICS71;20_06;812.487799999998;987.512200000003;-1681.5904;4.47879999999928;-810.610841999997;-0.0939260000020477;-806.032011999997;-771.565259999998;-0.550379999999836;1673.4622;-658.098799999998;987.512200000004;-795.949819999998;-685.949999999997;;-774.880719999998;-774.723399999998;-152.199885999999;-0.765566500000551;1.6821832499994;-0.0229600000020675;0.0882599999992588;1.48480000000075;2.09771202329357E-13;;204.603;9.39549689732682E-13;0.359400000002406;-130.835486000001;-0.29707599999994;-126.0859265;-128.955990000002;-0.723966500000676;1.7727999999984;1.17370359023592E-12;;;1.34563381536763E-12;1.61519999999967;-0.359399999997531;-2.7587994112328E-12;128.968351000002;-0.00816999999751723;0.443586999999208;0.57113300000025;0.4865529999996;0.0126120000016907;;;0.655649038876849
logistics00_probLOGISTICS71;21_12;1800.00000000001;-1.9710513559147E-12;-1679.5292;4.09239999999819;-1797.980062;-0.120106000001481;-1794.52638;-1750.2625;-0.0910400000022176;1648.8804;-1589.0976;1.71002675733754E-12;-1782.34271999999;-1648.88040000001;;-1753.40062;-1753.02496;-208.087814000001;-0.398045499999841;1.16352274999826;0.0129219999982217;-0.0381400000018302;0.326800000001542;2.85401308546763E-12;1.19009905359399E-12;239.091199999997;-2.11150984912004E-12;-0.491199999997767;-155.055434999997;-0.280344000003945;-149.974313500001;-152.771437999997;-0.193445500000867;2.37939999999808;-1.40348717910031E-12;243.370999999994;-5.79435596809682E-12;-2.37600634266311E-12;0.284399999997708;0.491199999999494;-3.81301859769957E-13;152.781201999994;0.0130800000013239;0.361980999998977;-0.320909000000139;0.558428999999493;0.000210000001760726;-3.20642735944747E-12;5.56521574170523E-12;0.268616635401653
logistics00_probLOGISTICS71;22_06;1800.00000000001;-1.96824541743622E-12;-1680.6812;8.4273999999982;-1797.966912;-0.128988000001482;-1794.51353;-1749.6906;-0.269620000002219;1652.5648;-1587.0238;1.71626945983674E-12;-1782.46483999999;-1652.56480000001;;-1752.9671;-1752.7927;-210.143180000001;0.0889335000001543;3.13673324999823;0.00153599999822054;-0.223400000001831;0.739000000001526;2.85484269334244E-12;1.19095448431498E-12;238.941799999997;-2.1129167528642E-12;0.429000000002227;-154.139781999997;-0.313560000003951;-148.232308500001;-151.926681999997;-0.00546650000084481;3.10119999999808;-1.40688814321809E-12;237.287999999994;-5.79452666641758E-12;-2.37135571639565E-12;1.44539999999777;-0.429000000000531;-3.80973259450984E-13;151.981175999993;0.043048000001337;-0.0465970000010461;0.100332999999845;-0.135675000000493;0.011986000001774;-3.20131921156836E-12;5.55917884630756E-12;0.0861584225006858
logistics00_probLOGISTICS71;22_12;823.727400000002;976.2726;-1680.0056;3.93379999999944;-821.814638000002;-0.146343999998529;-818.233313999997;-781.806060000001;-0.578260000001392;1664.679;-631.483000000002;976.272600000002;-806.275139999997;-688.406400000002;;-785.17612;-784.7672;-189.69437;-0.673263499999791;1.85523174999972;-0.00772999999922425;-0.228500000000761;0.79060000000226;3.07826708542418E-12;7.9236801294874E-13;174.253599999999;-9.06854309207399E-13;-0.0841999999968249;-139.103964999999;-0.293902000000566;-134.980211500001;-137.059175999999;-0.0548635000006372;2.55719999999872;-2.80893755158848E-13;241.175599999999;-1.58821004988086E-12;1.27359933427825E-12;0.0307999999994059;0.0841999999990576;1.20669043813405E-12;137.068812999996;0.0209659999993455;-0.0271130000012358;0.167326999999565;0.591390999999127;0.0161579999996647;9.12464032251183E-13;-1.14761114908912E-12;0.140645220426385
logistics98_prob31;19_06;0.735345999999252;1799.264654;-1799.855834;0.0272209999991283;-0.293620999998065;-0.0261180000020477;1.61012200000114;-0.648721999998656;;3.45430900000043;-0.728679999998145;-0.475838000000637;-0.725060999999771;-0.653484999998958;;-0.69526799999978;-0.616227999995555;-0.00219599999897408;0.000957999999149247;-0.00588150000044048;0.0102329999988357;;-0.00498300000070757;9.82085213318564E-13;;0.106418000000577;;-0.00528400000040053;-0.0374590000000008;0.0505829999983287;-0.041511000000241;-0.0390450000003541;-0.0685970000004109;-0.00102599999963447;3.97733387979811E-13;;;6.80697357058791E-13;;0.00526400000004027;;0.0357439999993477;-0.0175269999991974;0.0380449999996819;-0.000605000000274943;-0.000752000000404359;-0.0145089999998949;;;1.36313319339911
logistics98_prob31;19_12;0.729749999998824;1799.27025;-1799.8544;0.029789000000182;-0.28250399999675;-0.0331020000024628;1.5995320000029;-0.641904999998163;-0.00956699999981671;3.49168700000036;-0.721868999998363;-0.470284999998988;-0.719426999999246;-0.650214999999072;;-0.688562999999051;-0.606642999998236;-0.00346499999891584;0.00079674999980428;-0.00392637500031545;-0.000554000001980441;-0.00773599999957817;-0.00374499999852072;-2.06833562900986E-13;;0.106962000000545;1.82590870368847E-13;-0.00429899999946116;-0.0384980000010755;0.0526219999998959;-0.0416342500000937;-0.0400380000002868;-0.0689342499999787;0.000443999998773717;5.2825140564323E-13;;;1.36472972409659E-12;-0.0704280000003576;0.0207409999996783;-7.64533893020608E-13;0.0370260000013479;-0.015450999997465;0.0383294999985949;0.00130049999864288;-0.000707500000979596;-0.00711399999780746;;;0.0811045473068991
logistics98_prob31;20_06;0.726655999998824;1799.273344;-1799.85307;0.029589000000182;-0.28391099999675;-0.0309210000024627;1.6122300000029;-0.638775999998163;-0.00892599999981671;3.42531900000036;-0.715512999998363;-0.462997999998988;-0.716131999999246;-0.645624999999072;;-0.685223999999051;-0.602423999998236;-0.00616799999891578;0.000240499999804293;-0.0046857500003154;0.00344699999801959;-0.00723299999957814;-0.00225099999852071;-2.06835289145351E-13;;0.0990510000005446;1.82520023043553E-13;-0.00350599999946128;-0.0396920000010755;0.0486069999998959;-0.0423355000000936;-0.0389200000002867;-0.0685104999999786;-0.00200400000122626;5.28242854373729E-13;;;1.36473602287959E-12;-0.0722000000004311;-0.0236480000003219;-7.64471217093009E-13;0.0366080000013478;-0.0150149999974651;0.0384669999985949;0.000464999998642852;-6.0000000979595E-05;0.0021540000021925;;;0.405222084186719
logistics98_prob31;21_12;0.917574999999776;17.3118650000002;-18.0834790000001;0.0291549999998511;-0.46539999999996;-0.0317519999999129;1.07547500000022;-0.818715999999944;-0.00846200000027027;3.53811900000003;-0.906642000000124;-0.623273999999805;-0.906297999999706;-0.821047999999894;;-0.869861999999771;-0.784838999999863;-0.00612399999972768;-0.000112250000050532;-0.00434037499992761;-0.00343699999970721;-0.0050890000001323;-0.00400500000005962;195.67956;194.91316;0.10192500000008;10.4702599999998;-0.0033929999999132;-0.0461659999996265;0.04307700000009;-0.0515002500000128;-0.0489589999996347;-0.0831622500000229;0.000742000000094321;-2.48647999999969;-194.508531;-193.92356;3.02748000000058;-10.5388320000002;-0.0451150000001834;9.04240000000024;0.044971999999533;-0.0112640000000889;0.0463784999998826;0.00144850000001254;0.000533500000021925;0.00603799999980636;260.13728;-267.578080000001;0.207192997090477
logistics98_prob31;22_06;0.931307999999777;18.2069920000002;-18.9939630000001;1.52709399999986;-0.485109999999956;-0.0384799999999095;1.06228600000021;-0.832382999999951;-0.00884000000027258;3.48290000000003;-0.920194000000114;-0.635566999999808;-0.91984399999972;-0.836083999999892;;-0.881544999999771;-0.799127999999869;-0.00587499999973524;0.000879999999954724;-0.00349549999993294;0.000468000000300089;-0.00892000000012344;-0.00309300000004636;193.2889;208.3649;0.101048000000069;8.72861999999976;-0.00467399999991313;0.00738400000036508;0.0522120000000789;-0.0508200000000132;-0.0378719999996359;-0.0823480000000215;-0.000174999999913034;-2.1795199999997;-207.948713;-207.0083;3.85872000000057;-8.79610200000017;-0.0580120000001975;8.93990000000026;0.00156199999954109;-0.0108020000000945;0.0467469999998819;0.000277000000011489;-0.00153799999997817;-0.00902000000020659;244.45912;-252.128920000001;0.177961711863652
logistics98_prob31;22_12;0.733099999999782;18.3662400000002;-18.9557140000001;0.0279149999998669;-0.283430999999949;-0.0421399999999149;1.2610720000002;-0.639729999999954;-0.0079420000002752;3.48030900000004;-0.721510000000112;-0.470931999999811;-0.722201999999728;-0.648102999999896;;-0.690930999999773;-0.606950999999879;-0.00685299999974193;0.000398499999959029;-0.00382674999993186;-0.000885999999705066;-0.00718700000011961;-0.00319300000004558;195.76006;208.99986;0.103729000000061;8.71567999999977;-0.00396199999991447;-0.0380069999996498;0.0521690000000707;-0.0451955000000083;-0.0414649999996464;-0.0729915000000175;-1.79999999105667E-05;-3.43499999999969;-208.589242;-228.39826;3.43180000000052;-8.78364800000018;-0.0220100000001956;10.2423600000003;0.0380419999995396;-0.00980800000009556;0.0415449999998798;-0.00108099999998791;0.00100600000002125;-0.00917400000020524;247.0308;-234.1402;0.263592753164843
miconic_s132;19_06;1800;3.56444343023346E-12;-1799.56706;-8.57179999999969;-1793.579016;-0.0899380000031427;-1389.7492;1.25104718245745E-12;;1591.0962;-1647.3506;2.54097783862961E-12;-1799.888997;-1591.0962;;2.20507222202146E-12;-3.1461698814096E-12;174.271599999999;-20.9284580000007;-1.51347100000265;-0.0936000000022293;;-23.2990000000006;-2.46255080695224E-12;;1647.3506;;-22.1754000000002;-198.671402000001;1793.579016;-207.389283000001;-200.273456000001;-0.527458000001275;1.46219999999895;1.58359486763035E-12;;;-1.01442795273307E-12;;22.175400000002;;198.674435000001;0.0899380000031282;0.556867999999483;-0.0594839999995434;20.9594510000009;0.0936000000021366;;;9.49345546060938
miconic_s132;19_12;1800;5.2470515396997E-12;-1799.562204;-2.15500000000041;-1793.678238;-0.0282200000014342;-1394.8756;3.9762772636755E-12;2.81931216248134E-12;1598.8892;-1649.2194;2.28237052878099E-12;-1799.886702;-1598.8892;;8.40157217641682E-13;-4.90476002759253E-13;177.256800000003;-18.404969750001;1.25828487500061;-0.043606000001177;1.66884520934575E-12;-17.8357999999992;-4.95181936171628E-13;;1649.2194;2.5173904515661E-12;-17.7957999999972;-197.316692;1793.678238;-202.447734750001;-198.897873;-0.286769750001033;0.82839999999708;1.123603872508E-12;;;2.82350915503692E-12;0.680255999999509;17.7958000000025;-4.44921566721728E-12;197.320498000002;0.0282200000016223;0.476370500000456;-0.378860499998671;18.5949345000014;0.0436059999996729;;;52.5652496114126
miconic_s132;20_06;1800;5.24423829450062E-12;-1799.554687;-12.7132000000004;-1793.716946;0.0103099999985659;-1388.7644;3.96571328592173E-12;2.82239090275011E-12;1593.0062;-1649.2588;2.27750200770946E-12;-1799.884144;-1593.0062;;8.32445072887706E-13;-5.00031072829923E-13;173.713000000004;-20.042751250001;0.127375625000647;0.0131539999988231;1.67620720717061E-12;-20.1117999999992;-4.91442683398218E-13;;1649.2588;2.50174200674535E-12;-21.1599999999972;-192.725768;1793.716946;-207.049461250001;-194.220142;-0.177551250001026;-0.720400000002926;1.1222232095692E-12;;;2.82609963255334E-12;0.675714999999502;21.1600000000025;-4.43097934924681E-12;192.728993000002;-0.0103099999984167;0.0677845000004295;0.219702500001309;19.9339505000014;-0.0131540000000442;;;28.7460154715108
miconic_s132;21_12;1800;-1796.14268;-3.41567300000066;-9.65800000000351;-1793.658684;0.00249599999559278;-1363.916;1.27748547848585E-12;-2.5774793002943E-12;1572.9274;-1615.2614;4.52933664812843E-12;-1799.884043;-1572.9274;;3.14113248946834E-12;-3.24969167831463E-12;229.862599999998;-22.5709537500003;5.09397687499688;0.0251099999975659;-8.68791958326691E-13;-18.6238000000029;41.57432;40.8157200000015;1615.2614;0.967105999997881;-18.3778000000005;-215.826225999999;1793.658684;-232.19044275;-217.356256;0.562846249999009;2.86179999999903;-0.995920000000654;-37.8694650000061;-40.5875400000076;453.646279999995;-0.29416899999631;18.3778000000036;2.73984599999926;215.829767999999;-0.00249599999405594;-0.480492499999589;-0.164292499999782;22.6557674999995;-0.0251099999944438;628.493879999995;-630.647659999991;17.952663502516
miconic_s132;22_06;1800;-1796.021952;-3.54320300000064;-8.81860000000352;-1793.694478;0.00930999999559638;-1365.0608;1.28968878078899E-12;-2.58751995256041E-12;1574.9838;-1612.0146;4.53214801647414E-12;-1799.887412;-1574.9838;;3.14086486852865E-12;-3.2501227921462E-12;231.221199999998;-17.3164000000003;2.98159999999686;0.0701839999975719;-8.67570871938993E-13;-17.625600000003;41.493692;40.5623920000015;1612.0146;0.619295999997886;-19.4964000000005;-210.052557999999;1793.694478;-228.287362;-211.18439;-0.872800000000942;3.82519999999903;-1.28480600000066;-37.5945290000061;-40.6194120000076;453.688465999995;0.0625790000036793;19.4964000000037;3.08162799999925;210.074475999999;-0.00930999999401809;1.48520700000035;-1.22439999999978;17.9324419999995;-0.070183999994441;628.897365999994;-640.110945999991;136.049688434262
miconic_s132;22_12;1800;-1796.12596;-3.43442500000066;-2.6826000000035;-1793.65566;-0.0285820000044008;-1385.8452;1.26815345662507E-12;-2.60163015945003E-12;1582.7604;-1622.761;4.52189047857005E-12;-1799.883145;-1582.7604;;3.1414008541818E-12;-3.24569667159599E-12;197.667799999998;-19.9043770000003;1.33428849999677;0.0412839999975815;-8.88255367319137E-13;-20.061600000003;41.46078;40.7695000000015;1622.761;0.883953999997881;-20.5102000000005;-213.212845999999;1793.65566;-218.491672;-214.499399;-0.575177000000997;2.260999999999;-1.16295800000067;-37.8247210000061;-40.4664000000076;442.898737999995;-0.199582999996312;20.5102000000036;2.75392399999926;213.217606999999;0.0285820000060591;0.446092000000366;0.257554000000194;19.7774069999995;-0.0412839999943991;629.566417999994;-630.424117999991;28.5147766873965
movie_prob29;19_06;0.00347199999925056;1799.996528;-1799.986964;-0.000213000000871193;-0.00128999999806403;-0.000507000002048338;0.0112580000011429;0.0772010000013427;;0.0104040000004309;-0.0019239999981452;-0.000620000000636948;-0.00162099999976883;-0.00145299999895704;;0.00640300000021863;0.0167360000044465;0.000233000001027275;0.000122249999149016;-0.000521125000438722;-0.000279000001164695;;0.000302999999294308;9.82275681281201E-13;;0.00128700000057927;;-0.00105800000040277;0.00252199999999825;-9.0000001675158E-05;0.000179249999759564;0.00160599999964581;-0.000497750000410129;-0.00117799999963241;3.97796151729629E-13;;;6.82121484498681E-13;;0.00129400000003591;;1.59999993487429E-05;6.70000008024802E-05;0.000583499999681028;2.44999997234677E-05;-0.000442500000405431;-0.000343999999893815;;;5.24049934608377
movie_prob29;19_12;0.00472399999882595;1799.995276;-1799.988107;0.00011200000018418;-0.00298099999675257;-0.000183000002463688;0.0113230000028977;0.0763210000018361;-0.00754899999981728;0.0121580000003622;-0.00314099999836378;-0.000919999998988353;-0.00315699999925058;-0.00245699999907573;;0.00541700000094916;0.00976000000176109;0.000294000001086674;0.000525999999805619;-0.000792500000315388;0.000389999998020346;-0.00692299999957689;-0.00150799999851994;-2.07501821692063E-13;;0.00160100000054494;1.79475307748238E-13;-0.000380999999466083;0.00142999999892551;0.000235999999896962;-0.000104000000092884;0.000377999999715515;0.000241000000022613;4.29999987743615E-05;5.26838332303033E-13;;;1.36424490968803E-12;-0.00488500000042039;-2.90000003246913E-05;-7.61657888731287E-13;0.00121900000134578;8.80000025354907E-05;-3.50000014057173E-05;-0.000540000001358656;-0.000187000000980057;1.6000002191961E-05;;;1.47360216402726
movie_prob29;20_06;0.00365599999882595;1799.996344;-1799.987903;0.00146500000018418;-0.000529999996752569;-0.000430000002463686;0.0120370000028977;0.0773990000018361;-0.00715299999981729;0.0134730000003622;0.000212000001636229;-0.00120599999898835;-0.00184399999925058;-0.00176899999907574;;0.00704400000094916;0.0168860000017611;0.00108500000108667;0.000433249999805619;-0.000132625000315387;-6.3000001979654E-05;-0.00725799999957689;0.000554000001480065;-2.07499891158964E-13;;0.000296000000544943;1.79480556137201E-13;0.000630000000533917;0.00192299999892551;-0.000593000000103036;0.000169249999907115;-0.000470000000284486;0.000444250000022613;5.99999877436238E-06;5.26840926395183E-13;;;1.3642474268054E-12;-0.0049490000002588;-0.0017030000003247;-7.61659505695012E-13;0.000289000001345779;0.000916000002535486;-0.000614500001405719;0.000203499998641341;-0.000613500000980058;0.00103000000219196;;;3.10893901663198
movie_prob29;21_12;0.00390499999999977;0.0134640000000002;-0.0044910000000001;0.00141099999999998;-0.000186999999999888;0.000124000000000082;0.0134780000000001;0.0809670000000001;-0.00708500000000016;0.0103400000000001;0.000186000000000103;-0.000392999999999833;-0.00250199999999988;-0.00114799999999984;;0.00607800000000011;0.0115720000000001;0.000223000000000067;2.24999999999942E-05;-0.000111249999999976;0.000180000000000173;-0.00621999999999999;-0.000465000000000011;0.111597;0.115189;0.000449999999999985;0.00057899999999988;-0.000117999999999921;0.00134200000000017;-0.000329999999999959;-0.00123549999999998;-5.39999999998374E-05;0.000834499999999994;-0.000369999999999968;0.00304800000000012;-0.091684;-0.115777;0.0503960000000003;-0.00601499999999999;0.0018549999999999;0.00178600000000015;5.39999999998243E-05;0.000452000000000013;0.000520999999999942;-0.001112;0.00114199999999996;-0.000683000000000063;0.04301;-0.0558460000000003;0.264727964698655
movie_prob29;22_06;0.00333199999999955;0.0172040000000005;-0.00759900000000019;0.291323000000001;0.000813000000000241;-0.000552000000000092;0.0136870000000002;0.0812000000000003;-0.00653300000000014;0.0131760000000001;0.00181500000000045;0.000787000000000299;-0.00131299999999975;-0.00116099999999967;;0.00738200000000018;0.0174290000000003;-0.00131899999999988;0.000118999999999974;7.79999999999392E-05;-0.000908999999999885;-0.00668799999999982;0.000807000000000097;0.114175;0.116733;1.30000000001423E-05;-0.00209000000000045;0.00101300000000014;-0.00209299999999967;-0.000788000000000112;0.000485999999999949;0.0046290000000005;0.000638999999999961;-0.00017199999999997;0.00426400000000004;-0.0942339999999999;-0.120157;0.0557460000000006;-0.00305999999999985;-0.00109700000000024;0.000480000000000373;-0.000600999999999964;0.000513000000000313;-0.00118700000000013;-7.4000000000174E-05;-0.000364000000000152;0.0010000000000003;0.0465500000000003;-0.0688440000000001;0.473505774564762
movie_prob29;22_12;0.00395799999999977;0.0131300000000002;-0.00440200000000011;0.00239999999999998;2.5000000000114E-05;8.40000000000792E-05;0.0135080000000001;0.0811930000000001;-0.00684100000000015;0.0125080000000001;0.00139300000000011;0.000241000000000163;-0.00140999999999989;-0.00132799999999984;;0.00641600000000011;0.0168010000000001;-0.00186899999999994;0.000658499999999999;0.000546250000000023;-0.000461999999999828;-0.00644999999999999;-0.000155000000000006;0.113916;0.116756;-0.000906000000000022;0.00167499999999988;8.38448837411243E-17;-0.000325999999999831;-0.000101999999999965;-0.00117549999999998;-0.000640999999999837;-0.000616500000000005;0.000754000000000034;0.00248200000000011;-0.092796;-0.118904;0.0415090000000003;-0.00679099999999999;0.000177999999999892;0.00174600000000015;0.00162599999999982;0.000540000000000015;0.00100599999999994;0.000345999999999999;-4.00000000000474E-05;-0.00045000000000006;0.0392970000000001;-0.0419580000000002;0.918981193986078
mprime_prob02;19_06;149.801999999999;1650.198;-1680.7906;7.02285999999916;-119.448699999998;-24.534400000002;-149.462549999999;-149.604002999998;;1762.03506;-148.847981999998;-138.829680000001;-94.5683600000002;-111.837059999999;;-149.714626999999;-149.094428999996;-0.0625239999993798;-0.401648500000748;-8.32494575000108;0.908159999998918;;-8.37704000000145;6.44097926337235E-13;;-0.677475000000246;;-8.58507999999874;3.97139999999984;-3.69820000000063;-0.00960850000040912;0.527979999999224;-29.5793285000006;-0.168720000000947;3.31269838092525E-13;;;9.87957648788647E-13;;8.58508000000188;;0.573479999999322;24.8022800000006;-0.0032509999998877;0.394290000000467;0.0274970000004285;-0.176020000000284;;;1.32588213825843
mprime_prob02;19_12;148.061999999998;1651.938;-1681.0392;6.90273999999878;-117.668179999996;-24.5503780000024;-147.725447999996;-147.863989999997;0.04301499999987;1762.54068;-147.119351999998;-135.898559999999;-92.547659999998;-110.602679999997;;-147.975500999999;-147.350039999998;-0.0550259999999651;-0.399648750000636;-7.96621562500074;0.784259999997327;-0.00788200000062987;-8.18961999999883;-1.81513060197548E-13;;-0.662976999999846;1.90123645084578E-12;-7.99219999999747;5.13389999999883;-3.5268200000003;0.0204912499997055;0.908679999999243;-29.4656977500004;0.142319999998292;8.4745610307252E-13;;;1.22030153480723E-12;39.0367999999981;7.99220000000171;-2.02062241645706E-12;-0.17115999999823;24.6526980000024;0.0312814999989289;0.456452499999457;-0.10160250000084;-0.087839999997623;;;4.10622801639983
